index,image_link,group_id,entity_name,entity_value,extracted_text,prediction
1804,https://m.media-amazon.com/images/I/61Ym8HnKWBL.jpg,308856,item_weight,100 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram",
1805,https://m.media-amazon.com/images/I/61kdXQI7SdL.jpg,308856,item_weight,100 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram",
1599,https://m.media-amazon.com/images/I/81w9soNyNzL.jpg,308856,item_weight,800 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram",
1442,https://m.media-amazon.com/images/I/910E1Ms483L.jpg,308856,item_weight,2 kilogram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram",
1441,https://m.media-amazon.com/images/I/A185mqMFjNL.jpg,308856,item_weight,3 kilogram to 10 kilogram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram",
1806,https://m.media-amazon.com/images/I/61MlADpwDfL.jpg,308856,item_weight,100 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram",
1440,https://m.media-amazon.com/images/I/71wwBIYKorL.jpg,308856,item_weight,2 kilogram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram",
1854,https://m.media-amazon.com/images/I/61nd1+lAgrL.jpg,308856,item_weight,10.0 kilogram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1516,https://m.media-amazon.com/images/I/81x7UxPuGBL.jpg,308856,item_weight,"[5.0, 15.0] kilogram","-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1853,https://m.media-amazon.com/images/I/61AyXeb65fL.jpg,308856,item_weight,400.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1607,https://m.media-amazon.com/images/I/41eFdXAEUQL.jpg,308856,item_weight,40.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1608,https://m.media-amazon.com/images/I/41LQ6o3865L.jpg,308856,item_weight,40.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1285,https://m.media-amazon.com/images/I/51meZFN7UIL.jpg,308856,item_weight,1.7 kilogram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1610,https://m.media-amazon.com/images/I/41Tcq7kqQWL.jpg,308856,item_weight,40.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1611,https://m.media-amazon.com/images/I/41UhWaT+aqL.jpg,308856,item_weight,40.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1609,https://m.media-amazon.com/images/I/41gJuhXncfL.jpg,308856,item_weight,40.0 gram,"-19.0 kilogram, -20.0 kilogram, -30.0 kilogram, -40.0 kilogram, -50.0 kilogram, -60.0 kilogram, 200.0 gram, 800.0 gram, 250.0 gram, 550.0 gram, 700.0 gram, 900.0 gram, 950.0 gram, 1100.0 gram, 100.0 gram, 10.0 kilogram, 3.0 kilogram, 4.0 kilogram, 5.0 kilogram, 20.0 gram, 85.0 gram, 20.0 kilogram, 35.0 kilogram, 60.0 gram, 75.0 gram, 95.0 gram, 115.0 gram, 0.0 gram, 40.0 kilogram, 180.0 gram, 11.0 gram, 2.0 kilogram, 14.0 gram, 40.0 gram, 28.0 gram, 54.0 gram, 67.0 gram, 27.0 gram, 7.0 kilogram, 107.0 gram, 83.0 gram, 15.0 kilogram, 77.0 gram, 202.0 gram, 122.0 gram, 30.0 kilogram, 253.0 gram, 93.0 gram, 329.0 gram, 170.0 gram",
1410,https://m.media-amazon.com/images/I/51D6tb21WEL.jpg,311997,item_weight,2.5 kilogram,,
1457,https://m.media-amazon.com/images/I/71x2tLxf86L.jpg,318770,wattage,40.0 watt,,
1459,https://m.media-amazon.com/images/I/71e0NqMEyPL.jpg,318770,wattage,40.0 watt,40.0 watt,
1460,https://m.media-amazon.com/images/I/81zUdmBNl+L.jpg,318770,wattage,"[0.0, 40.0] watt",40.0 watt,
1461,https://m.media-amazon.com/images/I/71qoMhhZZJL.jpg,318770,wattage,18.0 watt,40.0 watt,
1423,https://m.media-amazon.com/images/I/71zvXfQdJvL.jpg,318770,wattage,100.0 watt,"40.0 watt, 100.0 watt",
1424,https://m.media-amazon.com/images/I/71SnDFW7SAL.jpg,318770,wattage,850.0 watt,"40.0 watt, 100.0 watt",
1425,https://m.media-amazon.com/images/I/61afe7W7xtS.jpg,318770,wattage,60.0 watt,"40.0 watt, 100.0 watt",
1458,https://m.media-amazon.com/images/I/61xu7f6H3vL.jpg,318770,wattage,18.0 watt,"40.0 watt, 100.0 watt",
1682,https://m.media-amazon.com/images/I/61QEceaEPhL.jpg,318770,wattage,60.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1121,https://m.media-amazon.com/images/I/71tWWgkVz4L.jpg,318770,wattage,240.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1216,https://m.media-amazon.com/images/I/71UxMILZyJL.jpg,318770,wattage,550.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1217,https://m.media-amazon.com/images/I/71aakaw+bTL.jpg,318770,wattage,550.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1683,https://m.media-amazon.com/images/I/715ZbqmED0L.jpg,318770,wattage,5.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1772,https://m.media-amazon.com/images/I/71NyirmPQaL.jpg,318770,wattage,100.0 watt,"40.0 watt, 100.0 watt, 60.0 watt",
1120,https://m.media-amazon.com/images/I/71KDFqKkNnL.jpg,318770,wattage,240.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1119,https://m.media-amazon.com/images/I/719rKIJHZvL.jpg,318770,wattage,240.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1681,https://m.media-amazon.com/images/I/71T9MATCrHL.jpg,318770,wattage,60.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1117,https://m.media-amazon.com/images/I/71u-oFZfdZL.jpg,318770,wattage,240.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1118,https://m.media-amazon.com/images/I/71XmYwRrjhL.jpg,318770,wattage,240.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1103,https://m.media-amazon.com/images/I/61kdwY77JlL.jpg,318770,wattage,70.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1191,https://m.media-amazon.com/images/I/71b4qPxCyUL.jpg,318770,wattage,100.0 watt,"40.0 watt, 100.0 watt, 60.0 watt, 240.0 watt",
1844,https://m.media-amazon.com/images/I/815Ws+Mt-qL.jpg,329793,item_weight,9.0 ounce,9.0 ounce,
1047,https://m.media-amazon.com/images/I/71upK248nIL.jpg,329793,item_weight,8.0 gram,9.0 ounce,
1172,https://m.media-amazon.com/images/I/4109GKDQIvL.jpg,329793,item_weight,270.0 gram,"9.0 ounce, 270.0 gram",
1017,https://m.media-amazon.com/images/I/61IGXibQJ7L.jpg,329793,item_weight,170.0 gram,"9.0 ounce, 270.0 gram, 6.0 ounce, 170.0 gram",
1574,https://m.media-amazon.com/images/I/711vUKfUPML.jpg,329793,item_weight,403.0 gram,"9.0 ounce, 270.0 gram, 6.0 ounce, 170.0 gram",
1572,https://m.media-amazon.com/images/I/81RM-5F2WPL.jpg,329793,item_weight,6.0 pound,"9.0 ounce, 270.0 gram, 6.0 ounce, 170.0 gram",
1356,https://m.media-amazon.com/images/I/71p4gUM+6eL.jpg,334327,item_weight,130.0 pound,,
1079,https://m.media-amazon.com/images/I/61N8TzDVZ4L.jpg,347404,item_weight,0.86 pound,,
1709,https://m.media-amazon.com/images/I/51fotxQxv5L.jpg,348551,item_weight,175.0 kilogram,,
1708,https://m.media-amazon.com/images/I/51bVPCdc5-L.jpg,348551,item_weight,60.0 kilogram,60.0 kilogram,
1555,https://m.media-amazon.com/images/I/71LIBFetXAS.jpg,359859,item_weight,8.0 pound,,
1157,https://m.media-amazon.com/images/I/71eBllTykHL.jpg,365637,item_weight,30.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram",
1905,https://m.media-amazon.com/images/I/91AHnn3iAHL.jpg,365637,item_weight,150 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram",
1145,https://m.media-amazon.com/images/I/91+tGTVrdKL.jpg,365637,item_weight,600.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram",
1146,https://m.media-amazon.com/images/I/91t7PPVdGCL.jpg,365637,item_weight,600.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram",
1147,https://m.media-amazon.com/images/I/9104zYbkndL.jpg,365637,item_weight,600.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram",
1447,https://m.media-amazon.com/images/I/71atnq9QR2L.jpg,365637,item_weight,57.0 kilogram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram",
1155,https://m.media-amazon.com/images/I/813OpmOYe4L.jpg,365637,item_weight,198.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram",
1156,https://m.media-amazon.com/images/I/81940+4c1GL.jpg,365637,item_weight,30.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram",
1122,https://m.media-amazon.com/images/I/61fraEsD2PL.jpg,365637,item_weight,150.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram",
1123,https://m.media-amazon.com/images/I/61Enmrzq3TL.jpg,365637,item_weight,150.0 gram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram",
1604,https://m.media-amazon.com/images/I/817nt15IkUL.jpg,365637,item_weight,8 ounce,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram",
1603,https://m.media-amazon.com/images/I/81VhK5KBNeL.jpg,365637,item_weight,8 ounce,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram, 8.0 ounce, 226.0 gram",
1446,https://m.media-amazon.com/images/I/71sCnOs-z7L.jpg,365637,item_weight,1.0 kilogram,"30.0 gram, 6.0 gram, 0.5 gram, 30.0 milligram, 25.0 milligram, 20.0 gram, 0.0 gram, 8.0 gram, 8.0 gram, 2.0 gram, 8.0 milligram, 34.0 milligram, 1.0 kilogram, 100.0 gram, 4.0 gram, 3.0 gram, 1.0 milligram, 8.0 ounce, 226.0 gram",
1814,https://m.media-amazon.com/images/I/71WsT7ZTcoL.jpg,369753,item_volume,50.0 millilitre,,
1815,https://m.media-amazon.com/images/I/7146pzdSl-L.jpg,369753,item_volume,50.0 millilitre,,
1352,https://m.media-amazon.com/images/I/61YeXRu2n9L.jpg,369753,item_volume,100.0 millilitre,,
1817,https://m.media-amazon.com/images/I/71vu4ao7W8L.jpg,369753,item_volume,50.0 millilitre,,
1818,https://m.media-amazon.com/images/I/71yEFSK7idL.jpg,369753,item_volume,50.0 millilitre,,
1553,https://m.media-amazon.com/images/I/71IF9r2K7FL.jpg,369753,item_volume,630.0 fluid ounce,,
1816,https://m.media-amazon.com/images/I/71l3XKJTfTL.jpg,369753,item_volume,50.0 millilitre,,
1351,https://m.media-amazon.com/images/I/81wXsEADcWL.jpg,369753,item_volume,100.0 millilitre,,
1819,https://m.media-amazon.com/images/I/61AniafoUNL.jpg,369753,item_volume,50.0 millilitre,,
1023,https://m.media-amazon.com/images/I/41l56m8szkL.jpg,373285,item_weight,1.0 ounce,,
1087,https://m.media-amazon.com/images/I/61GNvP62caL.jpg,373285,item_volume,0.4 litre,,
1029,https://m.media-amazon.com/images/I/51+LEueO6CL.jpg,373285,item_volume,32.0 fluid ounce,"1.0 quart, 946.0 millilitre",
1249,https://m.media-amazon.com/images/I/81kDrM1R4WS.jpg,373285,item_weight,4.5 ounce,,
1248,https://m.media-amazon.com/images/I/81RCFPY7VsS.jpg,373285,item_weight,4.5 ounce,,
1022,https://m.media-amazon.com/images/I/81MYup14oCL.jpg,373285,item_weight,"[1.0, 2.0] ounce",,
1002,https://m.media-amazon.com/images/I/91EGQ9c8ZKL.jpg,375816,item_weight,1023.0 gram,,
1003,https://m.media-amazon.com/images/I/81L97-vmovL.jpg,375816,item_weight,1023.0 gram,,
1013,https://m.media-amazon.com/images/I/61+9ydEPoUL.jpg,375816,item_weight,340.0 gram,12.0 ounce,
1586,https://m.media-amazon.com/images/I/61wyzcCNwKL.jpg,375816,item_weight,50.0 gram,12.0 ounce,
1911,https://m.media-amazon.com/images/I/81kXCdMTzEL.jpg,375816,item_weight,288.0 gram,12.0 ounce,
1587,https://m.media-amazon.com/images/I/61ztOU1jkOL.jpg,375816,item_weight,50.0 gram,12.0 ounce,
1914,https://m.media-amazon.com/images/I/71vm5+Csf7L.jpg,375816,item_weight,288.0 gram,12.0 ounce,
1913,https://m.media-amazon.com/images/I/713dZidOeOL.jpg,375816,item_weight,8.0 ounce,12.0 ounce,
1909,https://m.media-amazon.com/images/I/61PIXf8JTOL.jpg,375816,item_weight,24.0 pound,12.0 ounce,
1912,https://m.media-amazon.com/images/I/81dEnzM96OL.jpg,375816,item_weight,288.0 gram,12.0 ounce,
1021,https://m.media-amazon.com/images/I/A1PQf0EkwGL.jpg,375816,item_weight,500.0 gram,12.0 ounce,
1910,https://m.media-amazon.com/images/I/81p+5vNHPUL.jpg,375816,item_weight,10.1 ounce,12.0 ounce,
1001,https://m.media-amazon.com/images/I/91a0S3O4vjL.jpg,375816,item_weight,1023.0 gram,12.0 ounce,
1694,https://m.media-amazon.com/images/I/81zNirJpd0L.jpg,375816,item_weight,1.8 ounce,12.0 ounce,
1695,https://m.media-amazon.com/images/I/71ZuZ0bVyUL.jpg,375816,item_weight,1.8 ounce,"12.0 ounce, 50.0 gram",
1764,https://m.media-amazon.com/images/I/51D9Vd2WOuL.jpg,375816,item_weight,55.0 gram,"12.0 ounce, 50.0 gram",
1765,https://m.media-amazon.com/images/I/411BOKT7lsL.jpg,375816,item_weight,55.0 gram,"12.0 ounce, 50.0 gram, 55.0 gram",
1836,https://m.media-amazon.com/images/I/61L9mBkXlLS.jpg,396159,item_weight,91200.0 gram,,
1198,https://m.media-amazon.com/images/I/718fQcag4xL.jpg,396159,item_weight,290.0 gram,290.0 gram,
1811,https://m.media-amazon.com/images/I/81jj-vF5p+L.jpg,396159,item_weight,500.0 gram,"290.0 gram, 500.0 gram",
1810,https://m.media-amazon.com/images/I/81rB+gb7UZL.jpg,396159,item_weight,500.0 gram,"290.0 gram, 500.0 gram",
1199,https://m.media-amazon.com/images/I/71HstDkDNTL.jpg,396159,item_weight,150.0 gram,"290.0 gram, 500.0 gram, 980.0 gram, 370.0 gram",
1613,https://m.media-amazon.com/images/I/91eaAHq1EJL.jpg,396159,item_weight,600.0 gram,"290.0 gram, 500.0 gram, 980.0 gram, 370.0 gram",
1635,https://m.media-amazon.com/images/I/71CWMnM7eCL.jpg,396159,item_weight,500.0 gram,"290.0 gram, 500.0 gram, 980.0 gram, 370.0 gram",
1614,https://m.media-amazon.com/images/I/9113Nt-rtEL.jpg,396159,item_weight,600.0 gram,"290.0 gram, 500.0 gram, 980.0 gram, 370.0 gram",
1634,https://m.media-amazon.com/images/I/81Q3i9GcvZL.jpg,397856,item_weight,25.0 microgram,,
1618,https://m.media-amazon.com/images/I/819fo-lhWcL.jpg,397856,item_weight,0.15 milligram,"0.15 milligram, 50.0 milligram, 15.0 milligram, 0.0 milligram",
1328,https://m.media-amazon.com/images/I/81KBBxuMneL.jpg,397856,item_weight,5000.0 microgram,"0.15 milligram, 50.0 milligram, 15.0 milligram, 0.0 milligram",
1617,https://m.media-amazon.com/images/I/81BUXzGy4zL.jpg,397856,item_weight,17.54 gram,"0.15 milligram, 50.0 milligram, 15.0 milligram, 0.0 milligram",
1616,https://m.media-amazon.com/images/I/81oRuFKaTeL.jpg,397856,item_weight,137.54 gram,"0.15 milligram, 50.0 milligram, 15.0 milligram, 0.0 milligram",
1615,https://m.media-amazon.com/images/I/81noDsaS4FL.jpg,397856,item_weight,137.54 gram,"0.15 milligram, 50.0 milligram, 15.0 milligram, 0.0 milligram",
